Constituency_Num,Constituency_Name,Serial_Num,Candidate_Name,Party_Name,EVM_Votes,Postal_Votes,Total_Votes,Vote_Percent,Total_Rounds,Current_Round,State,District,Constituency_Category,Coalition,Election_Year
176,Uluberia Purba,6,Sahajadi Parvin,Welfare Party Of India,221,1,222,0.11,16,16,West Bengal,Howrah,Uluberia,,2026
176,Uluberia Purba,7,Sukhendu Mondal,Socialist Unity Centre Of India (COMMUNIST),201,3,204,0.1,16,16,West Bengal,Howrah,Uluberia,,2026
176,Uluberia Purba,8,Barun Patra,Independent,210,1,211,0.1,16,16,West Bengal,Howrah,Uluberia,,2026
176,Uluberia Purba,9,Biswajit Khanra,Independent,553,0,553,0.27,16,16,West Bengal,Howrah,Uluberia,,2026
176,Uluberia Purba,10,Rajib Roy,Independent,903,2,905,0.44,16,16,West Bengal,Howrah,Uluberia,,2026
176,Uluberia Purba,11,Sk Farhan Aktab,Independent,1142,0,1142,0.55,16,16,West Bengal,Howrah,Uluberia,,2026
176,Uluberia Purba,12,Nota,None of the Above,1228,23,1251,0.6,16,16,West Bengal,Howrah,Uluberia,,2026
177,Uluberia Uttar,1,Ashok Dalui,Communist Party of India (Marxist),14608,112,14720,7.23,21,21,West Bengal,Howrah,SC,Left–Congress alliance,2026
177,Uluberia Uttar,2,Kalyani Haldar,Indian National Congress,1429,9,1438,0.71,21,21,West Bengal,Howrah,SC,Left–Congress alliance,2026
177,Uluberia Uttar,3,Chiran Bera,Bharatiya Janata Party,92749,571,93320,45.87,21,21,West Bengal,Howrah,SC,,2026
177,Uluberia Uttar,4,Bimal Kumar Das,All India Trinamool Congress,88739,404,89143,43.81,21,21,West Bengal,Howrah,SC,,2026
177,Uluberia Uttar,5,Satyajit Polley,Aam Janata Unnayan party,659,2,661,0.32,21,21,West Bengal,Howrah,SC,,2026
177,Uluberia Uttar,6,Ritwik Polley,Independent,321,2,323,0.16,21,21,West Bengal,Howrah,SC,,2026
177,Uluberia Uttar,7,Nandalal Ghuku,Independent,1257,1,1258,0.62,21,21,West Bengal,Howrah,SC,,2026
177,Uluberia Uttar,8,Nirmal Maji,Independent,984,4,988,0.49,21,21,West Bengal,Howrah,SC,,2026
177,Uluberia Uttar,9,Mihir Nebu,Independent,523,1,524,0.26,21,21,West Bengal,Howrah,SC,,2026
177,Uluberia Uttar,10,Nota,None of the Above,1072,19,1091,0.54,21,21,West Bengal,Howrah,SC,,2026
178,Uluberia Dakshin,1,Amirul Islam Khan,All India Forward Bloc,14658,51,14709,6.5,19,19,West Bengal,Howrah,General,Left–Congress alliance,2026
178,Uluberia Dakshin,2,Intaj Ali Shah,Indian National Congress,1666,12,1678,0.74,19,19,West Bengal,Howrah,General,Left–Congress alliance,2026
178,Uluberia Dakshin,3,Pulak Roy,All India Trinamool Congress,109217,432,109649,48.46,19,19,West Bengal,Howrah,General,,2026
178,Uluberia Dakshin,4,Swami Mangalananda Puri,Bharatiya Janata Party,91945,517,92462,40.86,19,19,West Bengal,Howrah,General,,2026
178,Uluberia Dakshin,5,Jayanta Khatua,Socialist Unity Centre Of India (COMMUNIST),596,2,598,0.26,19,19,West Bengal,Howrah,General,,2026
178,Uluberia Dakshin,6,Mohit Kar,Indian Unity Centre,461,1,462,0.2,19,19,West Bengal,Howrah,General,,2026
178,Uluberia Dakshin,7,Sk Habib,Aam Janata Unnayan party,269,1,270,0.12,19,19,West Bengal,Howrah,General,,2026
178,Uluberia Dakshin,8,Amal Kumar Barman,Independent,296,0,296,0.13,19,19,West Bengal,Howrah,General,,2026
178,Uluberia Dakshin,9,Uttam Kumar Mondal,Independent,1343,5,1348,0.6,19,19,West Bengal,Howrah,General,,2026
178,Uluberia Dakshin,10,Sk Julfikar Ali,Independent,2916,5,2921,1.29,19,19,West Bengal,Howrah,General,,2026
178,Uluberia Dakshin,11,Lahabuddin Khan,Independent,431,1,432,0.19,19,19,West Bengal,Howrah,General,,2026
178,Uluberia Dakshin,12,Nota,None of the Above,1434,12,1446,0.64,19,19,West Bengal,Howrah,General,,2026
179,Shyampur,1,Asit Baran Sau,All India Forward Bloc,8638,75,8713,3.56,18,18,West Bengal,Howrah,General,Left–Congress alliance,2026
179,Shyampur,2,Nadebasi Jana,All India Trinamool Congress,102690,701,103391,42.26,18,18,West Bengal,Howrah,General,,2026
179,Shyampur,3,Sk. Manjur Alam,Indian National Congress,1973,15,1988,0.81,18,18,West Bengal,Howrah,General,Left–Congress alliance,2026
179,Shyampur,4,Dr. Hiranmoy Chattopadhyaya (Hiraan),Bharatiya Janata Party,124708,943,125651,51.36,18,18,West Bengal,Howrah,General,,2026
179,Shyampur,5,Alok Dalapati,Socialist Unity Centre Of India (COMMUNIST),522,6,528,0.22,18,18,West Bengal,Howrah,General,,2026
179,Shyampur,6,Sk Noor Amin,Aam Janata Unnayan party,224,3,227,0.09,18,18,West Bengal,Howrah,General,,2026
179,Shyampur,7,Dipak Kumar Mondal,Independent,467,2,469,0.19,18,18,West Bengal,Howrah,General,,2026
179,Shyampur,8,Debasri Sahu,Independent,136,3,139,0.06,18,18,West Bengal,Howrah,General,,2026
179,Shyampur,9,Pranab Samanta,Independent,264,5,269,0.11,18,18,West Bengal,Howrah,General,,2026
179,Shyampur,10,Manohar Denra,Independent,744,1,745,0.3,18,18,West Bengal,Howrah,General,,2026
179,Shyampur,11,Sk Mahbub,Independent,638,8,646,0.26,18,18,West Bengal,Howrah,General,,2026
179,Shyampur,12,Snehashish Sashmol,Independent,808,2,810,0.33,18,18,West Bengal,Howrah,General,,2026
179,Shyampur,13,Nota,None of the Above,1084,9,1093,0.45,18,18,West Bengal,Howrah,General,,2026
180,Bagnan,1,Arunava Sen,All India Trinamool Congress,104458,602,105060,48.1,20,20,West Bengal,Howrah,General,,2026
180,Bagnan,2,Pramanshu Rana,Bharatiya Janata Party,93039,705,93744,42.92,20,20,West Bengal,Howrah,General,,2026
180,Bagnan,3,Bhaskar Roy,Communist Party of India (Marxist),13797,124,13921,6.37,20,20,West Bengal,Howrah,General,Left–Congress alliance,2026
180,Bagnan,4,Sk Hafizur Rahaman,Indian National Congress,1401,7,1408,0.64,20,20,West Bengal,Howrah,General,Left–Congress alliance,2026
180,Bagnan,5,Biswanath Bera,Socialist Unity Centre Of India (COMMUNIST),241,1,242,0.11,20,20,West Bengal,Howrah,General,,2026
180,Bagnan,6,Sariful Khan,Aam Janata Unnayan party,236,0,236,0.11,20,20,West Bengal,Howrah,General,,2026
180,Bagnan,7,Narayan Chandra Jana,Independent,73,4,77,0.04,20,20,West Bengal,Howrah,General,,2026
180,Bagnan,8,Molay Ghosh,Independent,119,2,121,0.06,20,20,West Bengal,Howrah,General,,2026
180,Bagnan,9,Sanjit Patra,Independent,181,0,181,0.08,20,20,West Bengal,Howrah,General,,2026
180,Bagnan,10,Sk Jakire Hossen,Independent,574,1,575,0.26,20,20,West Bengal,Howrah,General,,2026
180,Bagnan,11,Sk Hasibul Rahaman,Independent,793,0,793,0.36,20,20,West Bengal,Howrah,General,,2026
180,Bagnan,12,Nota,None of the Above,2026,22,2048,0.94,20,20,West Bengal,Howrah,General,,2026
181,Amta,1,Amit Samanta,Bharatiya Janata Party,104133,516,104649,44.16,20,20,West Bengal,Howrah,General,,2026
181,Amta,2,Joshimuddin Mallick,Communist Party of India (Marxist),23087,106,23193,9.79,20,20,West Bengal,Howrah,General,Left–Congress alliance,2026
181,Amta,3,Tapan Das,Indian National Congress,2336,14,2350,0.99,20,20,West Bengal,Howrah,General,Left–Congress alliance,2026
181,Amta,4,Sukanta Kumar Paul,All India Trinamool Congress,99593,602,100195,42.28,20,20,West Bengal,Howrah,General,,2026
181,Amta,5,Sanjeeb Santara,Socialist Unity Centre Of India (COMMUNIST),612,2,614,0.26,20,20,West Bengal,Howrah,General,,2026
181,Amta,6,Sk Masarekul Anowar,Aam Janata Unnayan party,185,1,186,0.08,20,20,West Bengal,Howrah,General,,2026
181,Amta,7,Abhijit Show,Independent,154,2,156,0.07,20,20,West Bengal,Howrah,General,,2026
181,Amta,8,Abhijit Hazra,Independent,170,5,175,0.07,20,20,West Bengal,Howrah,General,,2026
181,Amta,9,Ashish Dolui,Independent,260,2,262,0.11,20,20,West Bengal,Howrah,General,,2026
181,Amta,10,Kamal Krishna Malik,Independent,708,1,709,0.3,20,20,West Bengal,Howrah,General,,2026
181,Amta,11,Baisakhi Malik,Independent,1494,4,1498,0.63,20,20,West Bengal,Howrah,General,,2026
181,Amta,12,Saraswati Patra Sarkar,Independent,370,0,370,0.16,20,20,West Bengal,Howrah,General,,2026
181,Amta,13,Sk Sapiyar Ali,Independent,789,0,789,0.33,20,20,West Bengal,Howrah,General,,2026
181,Amta,14,Nota,None of the Above,1847,8,1855,0.78,20,20,West Bengal,Howrah,General,,2026
182,Udaynarayanpur,1,Asit Bakuly,Indian National Congress,1197,14,1211,0.57,16,16,West Bengal,Howrah,General,Left–Congress alliance,2026
182,Udaynarayanpur,2,Probhakar Pandit,Bharatiya Janata Party,92996,579,93575,43.81,16,16,West Bengal,Howrah,General,,2026
182,Udaynarayanpur,3,Sasthi Maji,Communist Party of India (Marxist),7726,123,7849,3.67,16,16,West Bengal,Howrah,General,Left–Congress alliance,2026
182,Udaynarayanpur,4,Samir Kumar Panja,All India Trinamool Congress,105116,686,105802,49.53,16,16,West Bengal,Howrah,General,,2026
182,Udaynarayanpur,5,Lakshimikanta Malick,Aam Janata Unnayan party,806,0,806,0.38,16,16,West Bengal,Howrah,General,,2026
182,Udaynarayanpur,6,Samir Maiti,Bharatiya Nyay-Adhikar Raksha Party,473,2,475,0.22,16,16,West Bengal,Howrah,General,,2026
182,Udaynarayanpur,7,Debraj Gayen,Independent,1617,1,1618,0.76,16,16,West Bengal,Howrah,General,,2026
182,Udaynarayanpur,8,Rakesh Roy,Independent,419,1,420,0.2,16,16,West Bengal,Howrah,General,,2026
182,Udaynarayanpur,9,Shyam Bar,Independent,822,3,825,0.39,16,16,West Bengal,Howrah,General,,2026
182,Udaynarayanpur,10,Nota,None of the Above,1014,8,1022,0.48,16,16,West Bengal,Howrah,General,,2026
183,Jagatballavpur,1,Anupam Ghosh,Bharatiya Janata Party,115077,531,115608,45.78,19,19,West Bengal,Howrah,General,,2026
183,Jagatballavpur,2,Koushik Roy,Indian National Congress,1787,18,1805,0.71,19,19,West Bengal,Howrah,General,Left–Congress alliance,2026
183,Jagatballavpur,3,Subir Chatterjee (Tinkai),All India Trinamool Congress,108545,392,108937,43.14,19,19,West Bengal,Howrah,General,,2026
183,Jagatballavpur,4,Nazira Khatun,All India Secular Front,20822,74,20896,8.28,19,19,West Bengal,Howrah,General,,2026
183,Jagatballavpur,5,Prasenjit Santra,Bharatiya Nyay-Adhikar Raksha Party,442,2,444,0.18,19,19,West Bengal,Howrah,General,,2026
183,Jagatballavpur,6,Anupam Malik,Independent,541,1,542,0.21,19,19,West Bengal,Howrah,General,,2026
183,Jagatballavpur,7,Kousik Ghosh,Independent,1557,2,1559,0.62,19,19,West Bengal,Howrah,General,,2026
183,Jagatballavpur,8,Jyotsna Rang,Independent,523,2,525,0.21,19,19,West Bengal,Howrah,General,,2026
183,Jagatballavpur,9,Nota,None of the Above,2183,16,2199,0.87,19,19,West Bengal,Howrah,General,,2026
184,Domjur,1,Aloke Koley,Indian National Congress,1741,11,1752,0.69,22,22,West Bengal,Howrah,General,Left–Congress alliance,2026
184,Domjur,2,Gobinda Hazra,Bharatiya Janata Party,91385,474,91859,36.14,22,22,West Bengal,Howrah,General,,2026
184,Domjur,3,Tapas Maity,All India Trinamool Congress,133633,403,134036,52.73,22,22,West Bengal,Howrah,General,,2026
184,Domjur,4,Dulu Das,Communist Party of India (Marxist),19656,178,19834,7.8,22,22,West Bengal,Howrah,General,Left–Congress alliance,2026
184,Domjur,5,Munsura Begum,Justice and Development Party,228,1,229,0.09,22,22,West Bengal,Howrah,General,,2026
184,Domjur,6,Sekh Sajid,Rashtriya Secular Majlis Party,887,1,888,0.35,22,22,West Bengal,Howrah,General,,2026
184,Domjur,7,Habibur Rahaman Sk. (Raju),Bharatiya Nyay-Adhikar Raksha Party,109,0,109,0.04,22,22,West Bengal,Howrah,General,,2026
184,Domjur,8,Hasanur Rahaman Molla,Aam Janata Unnayan party,131,0,131,0.05,22,22,West Bengal,Howrah,General,,2026
184,Domjur,9,Tinku Kayal,Independent,232,0,232,0.09,22,22,West Bengal,Howrah,General,,2026
184,Domjur,10,Tapan Maity,Independent,428,3,431,0.17,22,22,West Bengal,Howrah,General,,2026
184,Domjur,11,Tapas Mondal,Independent,230,0,230,0.09,22,22,West Bengal,Howrah,General,,2026
184,Domjur,12,Dibyendu Ghosh,Independent,416,1,417,0.16,22,22,West Bengal,Howrah,General,,2026
184,Domjur,13,Lakshmikanta Naskar,Independent,1963,0,1963,0.77,22,22,West Bengal,Howrah,General,,2026
184,Domjur,14,Sujay Mandal,Independent,892,1,893,0.35,22,22,West Bengal,Howrah,General,,2026
184,Domjur,15,Nota,None of the Above,1172,11,1183,0.47,22,22,West Bengal,Howrah,General,,2026
185,Uttarpara,1,Dipanjan Chakraborty,Bharatiya Janata Party,80144,468,80612,39.24,28,28,West Bengal,Hooghly,General,,2026
185,Uttarpara,2,Minakshi Mukherjee,Communist Party of India (Marxist),49372,448,49820,24.25,28,28,West Bengal,Hooghly,General,Left–Congress alliance,2026
185,Uttarpara,3,Sirsanya Bandopadhyay,All India Trinamool Congress,69914,283,70197,34.17,28,28,West Bengal,Hooghly,General,,2026
185,Uttarpara,4,Subrata Mukhopadhyay,Indian National Congress,1741,23,1764,0.86,28,28,West Bengal,Hooghly,General,Left–Congress alliance,2026
185,Uttarpara,5,Tapan Chowdhuri,Socialist Unity Centre Of India (COMMUNIST),339,5,344,0.17,28,28,West Bengal,Hooghly,General,,2026
185,Uttarpara,6,Subharanjan Shikari,Independent,610,1,611,0.3,28,28,West Bengal,Hooghly,General,,2026
185,Uttarpara,7,Suman Paul,Independent,384,0,384,0.19,28,28,West Bengal,Hooghly,General,,2026
185,Uttarpara,8,Nota,None of the Above,1699,23,1722,0.84,28,28,West Bengal,Hooghly,General,,2026
186,Sreerampur,1,Tanmoy Ghosh,All India Trinamool Congress,76613,346,76959,41.31,21,21,West Bengal,Hooghly,General,,2026
186,Sreerampur,2,Nabanita Chakraborty,Communist Party of India (Marxist),16945,191,17136,9.2,21,21,West Bengal,Hooghly,General,Left–Congress alliance,2026
186,Sreerampur,3,Bhaskar Bhattacharya,Bharatiya Janata Party,85079,565,85644,45.97,21,21,West Bengal,Hooghly,General,,2026
186,Sreerampur,4,Subhankar Sarkar,Indian National Congress,2858,26,2884,1.55,21,21,West Bengal,Hooghly,General,Left–Congress alliance,2026
186,Sreerampur,5,Samir Sarkar,Socialist Unity Centre Of India (COMMUNIST),259,0,259,0.14,21,21,West Bengal,Hooghly,General,,2026
186,Sreerampur,6,Sima Pal,Aam Janata Unnayan party,114,2,116,0.06,21,21,West Bengal,Hooghly,General,,2026
186,Sreerampur,7,Bhaskar Bhattacharjee,Independent,153,3,156,0.08,21,21,West Bengal,Hooghly,General,,2026
186,Sreerampur,8,Santosh Kumar Singh (S. K. Singh),Independent,152,1,153,0.08,21,21,West Bengal,Hooghly,General,,2026
186,Sreerampur,9,Sandip Bhattacharyya,Independent,340,2,342,0.18,21,21,West Bengal,Hooghly,General,,2026
186,Sreerampur,10,Sarkar Mangal,Independent,469,1,470,0.25,21,21,West Bengal,Hooghly,General,,2026
186,Sreerampur,11,Swapan Roy,Independent,361,0,361,0.19,21,21,West Bengal,Hooghly,General,,2026
186,Sreerampur,12,Nota,None of the Above,1791,26,1817,0.98,21,21,West Bengal,Hooghly,General,,2026
187,Champdani,1,Arindam Guin (Bubai),All India Trinamool Congress,90149,529,90678,44.36,26,26,West Bengal,Hooghly,General,,2026
187,Champdani,2,Chandranath Banerjee,Communist Party of India (Marxist),14212,156,14368,7.03,26,26,West Bengal,Hooghly,General,Left–Congress alliance,2026
187,Champdani,3,Dilip Singh,Bharatiya Janata Party,92979,725,93704,45.84,26,26,West Bengal,Hooghly,General,,2026
187,Champdani,4,Pritam Ghosh,Indian National Congress,1959,16,1975,0.97,26,26,West Bengal,Hooghly,General,Left–Congress alliance,2026
187,Champdani,5,Malla Mukter,Aam Janata Unnayan party,223,0,223,0.11,26,26,West Bengal,Hooghly,General,,2026
187,Champdani,6,Hena Parveen,Samata Party,159,6,165,0.08,26,26,West Bengal,Hooghly,General,,2026
187,Champdani,7,Arindam Ghosh,Independent,314,2,316,0.15,26,26,West Bengal,Hooghly,General,,2026
187,Champdani,8,Dilip Das,Independent,607,2,609,0.3,26,26,West Bengal,Hooghly,General,,2026
187,Champdani,9,Dilip Singh,Independent,347,3,350,0.17,26,26,West Bengal,Hooghly,General,,2026
187,Champdani,10,Nota,None of the Above,1984,43,2027,0.99,26,26,West Bengal,Hooghly,General,,2026
188,Singur,1,Arup Kumar Das,Bharatiya Janata Party,112332,676,113008,50.77,22,22,West Bengal,Hooghly,General,,2026
188,Singur,2,Debashis Chatterjee,Communist Party of India (Marxist),12192,128,12320,5.54,22,22,West Bengal,Hooghly,General,Left–Congress alliance,2026
188,Singur,3,Pallabi Roy,Bahujan Samaj Party,654,4,658,0.3,22,22,West Bengal,Hooghly,General,,2026
188,Singur,4,Barun Kumar Malik,Indian National Congress,1003,12,1015,0.46,22,22,West Bengal,Hooghly,General,Left–Congress alliance,2026
188,Singur,5,Becharam Manna,All India Trinamool Congress,91005,565,91570,41.14,22,22,West Bengal,Hooghly,General,,2026
188,Singur,6,Kashinath Shaw,Aam Janata Unnayan party,1099,4,1103,0.5,22,22,West Bengal,Hooghly,General,,2026
188,Singur,7,Sukanta Porel,Socialist Unity Centre Of India (COMMUNIST),376,3,379,0.17,22,22,West Bengal,Hooghly,General,,2026
188,Singur,8,Arup Das,Independent,250,1,251,0.11,22,22,West Bengal,Hooghly,General,,2026
188,Singur,9,Sanjoy Saikh,Independent,376,3,379,0.17,22,22,West Bengal,Hooghly,General,,2026
188,Singur,10,Nota,None of the Above,1874,16,1890,0.85,22,22,West Bengal,Hooghly,General,,2026
189,Chandannagar,1,Indranil Sen,All India Trinamool Congress,72293,539,72832,38.97,23,23,West Bengal,Hooghly,General,,2026
189,Chandannagar,2,Deepanjan Kumar Guha,Bharatiya Janata Party,85395,878,86273,46.16,23,23,West Bengal,Hooghly,General,,2026
189,Chandannagar,3,Monish Panda,Communist Party of India (Marxist),22387,373,22760,12.18,23,23,West Bengal,Hooghly,General,Left–Congress alliance,2026
189,Chandannagar,4,Ratan Kumar Golder,Indian National Congress,1090,22,1112,0.59,23,23,West Bengal,Hooghly,General,Left–Congress alliance,2026
189,Chandannagar,5,Ashish Chandra Gupta,Hindu Samaj Party,157,0,157,0.08,23,23,West Bengal,Hooghly,General,,2026
189,Chandannagar,6,Kumud Mondal,Socialist Unity Centre Of India (COMMUNIST),189,0,189,0.1,23,23,West Bengal,Hooghly,General,,2026
189,Chandannagar,7,Rohit Sarkar,Bharatiya National Janata Dal,125,1,126,0.07,23,23,West Bengal,Hooghly,General,,2026
189,Chandannagar,8,Sahariar Mullick,Aam Janata Unnayan party,153,3,156,0.08,23,23,West Bengal,Hooghly,General,,2026
189,Chandannagar,9,Praloy Mukherjee,Independent,209,2,211,0.11,23,23,West Bengal,Hooghly,General,,2026
189,Chandannagar,10,Sanjoy Matabbar,Independent,414,0,414,0.22,23,23,West Bengal,Hooghly,General,,2026
189,Chandannagar,11,Surajit Majumdar,Independent,663,0,663,0.35,23,23,West Bengal,Hooghly,General,,2026
189,Chandannagar,12,Nota,None of the Above,1982,34,2016,1.08,23,23,West Bengal,Hooghly,General,,2026
190,Chunchura,1,Debangshu Bhattacharya,All India Trinamool Congress,93467,802,94269,36.94,28,28,West Bengal,Hooghly,General,,2026
190,Chunchura,2,Brij Nandan Prasad,Bahujan Samaj Party,915,18,933,0.37,28,28,West Bengal,Hooghly,General,,2026
190,Chunchura,3,Mainul Haque,Indian National Congress,2369,42,2411,0.94,28,28,West Bengal,Hooghly,General,Left–Congress alliance,2026
190,Chunchura,4,Sunil Kumar Saha,All India Forward Bloc,13864,362,14226,5.57,28,28,West Bengal,Hooghly,General,Left–Congress alliance,2026
190,Chunchura,5,Subir Nag,Bharatiya Janata Party,135877,1827,137704,53.96,28,28,West Bengal,Hooghly,General,,2026
190,Chunchura,6,Ajanta Sarkar,Socialist Party (India),601,2,603,0.24,28,28,West Bengal,Hooghly,General,,2026
190,Chunchura,7,Jesmin Begam,Bharatiya National Janata Dal,726,4,730,0.29,28,28,West Bengal,Hooghly,General,,2026
190,Chunchura,8,Dipak Patra,Independent,301,4,305,0.12,28,28,West Bengal,Hooghly,General,,2026
190,Chunchura,9,Bishnupada Biswas,Independent,547,6,553,0.22,28,28,West Bengal,Hooghly,General,,2026
190,Chunchura,10,Suman Sarkar,Independent,449,6,455,0.18,28,28,West Bengal,Hooghly,General,,2026
190,Chunchura,11,Nota,None of the Above,2952,63,3015,1.18,28,28,West Bengal,Hooghly,General,,2026
191,Balagarh,1,Ashok Biswas,Indian National Congress,1469,18,1487,0.66,13,13,West Bengal,Hooghly,SC,Left–Congress alliance,2026
191,Balagarh,2,Bikash Golder,Communist Party of India (Marxist),10055,120,10175,4.5,13,13,West Bengal,Hooghly,SC,Left–Congress alliance,2026
191,Balagarh,3,Ranjan Dhara,All India Trinamool Congress,83304,406,83710,37.03,13,13,West Bengal,Hooghly,SC,,2026
191,Balagarh,4,Sumana Sarkar,Bharatiya Janata Party,124850,774,125624,55.58,13,13,West Bengal,Hooghly,SC,,2026
191,Balagarh,5,Harichand Majumdar,Bahujan Samaj Party,1795,8,1803,0.8,13,13,West Bengal,Hooghly,SC,,2026
191,Balagarh,6,Sukdeb Biswas,Socialist Unity Centre Of India (COMMUNIST),1365,7,1372,0.61,13,13,West Bengal,Hooghly,SC,,2026
191,Balagarh,7,Soma Biswas,Independent,512,1,513,0.23,13,13,West Bengal,Hooghly,SC,,2026
191,Balagarh,8,Nota,None of the Above,1333,14,1347,0.6,13,13,West Bengal,Hooghly,SC,,2026
192,Pandua,1,Amjad Hossain Sk,Communist Party of India (Marxist),27369,188,27557,11.79,13,13,West Bengal,Hooghly,General,Left–Congress alliance,2026
192,Pandua,2,Tusar Kumar Majumdar,Bharatiya Janata Party,100798,551,101349,43.36,13,13,West Bengal,Hooghly,General,,2026
192,Pandua,3,Sanatan Mandi,Indian National Congress,2116,18,2134,0.91,13,13,West Bengal,Hooghly,General,Left–Congress alliance,2026
192,Pandua,4,Samir Chakraborty,All India Trinamool Congress,95707,414,96121,41.13,13,13,West Bengal,Hooghly,General,,2026
192,Pandua,5,Rabin Baskey,Ambedkarite Party of India,1225,2,1227,0.52,13,13,West Bengal,Hooghly,General,,2026
192,Pandua,6,Shyamali Kumar,Socialist Unity Centre Of India (COMMUNIST),619,6,625,0.27,13,13,West Bengal,Hooghly,General,,2026
